45;46;53;49
34;17;17;40
49;34;58;17
24;29;50;18
30;24;47;20
27;39;51;38
58;56;42;15
56;36;30;57
51;26;54;47
38;53;42;57
45;35;39;18
34;23;28;54
57;46;27;39
15;44;17;47
34;26;20;57
55;34;44;15
23;50;34;49
40;30;58;56
45;24;25;30
47;28;46;56
28;24;60;27
36;47;36;39
49;26;35;36
39;56;44;47
30;23;21;57
40;50;18;33
19;55;47;23
49;16;54;58
30;24;33;46
18;44;41;39
15;35;16;17
16;16;53;53
19;43;31;53
58;56;29;33
37;30;43;27
52;40;29;48
54;59;19;58
15;39;57;26
29;34;21;35
26;29;41;44
47;48;26;34
47;41;15;57
16;36;27;23
29;49;49;55
59;42;27;32
41;59;25;16
45;39;50;47
37;53;26;47
25;17;20;53
22;39;23;35
58;59;58;23
57;39;27;30
24;48;55;39
46;29;22;52
36;20;39;47
38;29;25;56
51;57;47;52
52;49;35;40
54;23;23;60
56;35;16;20
45;32;46;58
40;59;42;35
15;16;51;18
25;37;34;45
59;49;17;38
22;26;24;48
57;54;48;18
35;33;49;53
41;31;55;26
20;34;53;41
19;38;38;30
25;57;30;29
49;45;30;58
48;23;42;20
37;30;41;58
32;46;42;40
59;41;38;31
28;23;18;32
53;58;48;34
44;31;27;15
26;52;60;46
48;52;50;50
48;45;28;32
60;26;34;48
60;57;27;31
31;22;41;47
33;18;42;25
50;51;55;24
30;35;30;59
30;55;26;47
54;37;47;56
37;59;39;39
55;30;47;24
58;20;46;17
51;25;28;26
32;42;59;24
52;40;27;29
46;58;18;25
39;51;51;31
54;58;47;30
32;24;36;36
27;28;17;53
26;39;16;20
37;48;36;56
17;40;16;24
42;56;51;19
29;44;47;47
27;31;57;38
52;49;38;56
15;29;27;16
16;31;41;28
23;18;57;32
36;23;24;19
34;20;34;26
19;43;54;48
55;44;18;48
18;36;47;40
24;54;22;24
48;41;40;43
32;47;44;44
42;56;49;23
36;59;19;19
35;28;17;18
25;24;33;15
39;50;28;43
21;53;18;21
39;27;29;52
24;41;35;23
19;26;25;38
29;22;50;45
29;42;51;30
23;31;59;47
58;35;34;34
40;30;49;60
42;23;17;42
42;31;39;60
25;50;38;50
53;36;52;15
38;57;60;31
57;44;39;31
22;24;25;33
34;27;44;20
42;42;49;54
22;24;40;58
29;53;39;20
43;19;29;35
54;41;34;25
43;31;37;59
52;19;50;26
20;46;18;17
51;37;30;22
45;34;54;21
60;28;34;17
31;38;51;38
52;15;54;42
55;44;29;32
43;48;15;43
16;22;54;28
55;27;27;20
34;46;39;48
29;46;51;53
42;33;19;55
28;17;45;47
45;33;53;40
43;55;51;55
59;55;43;57
50;38;26;52
59;47;43;38
17;18;38;38
48;49;43;17
19;25;47;51
49;57;43;18
42;42;52;55
37;55;25;42
31;31;18;46
35;51;50;35
45;20;57;49
21;33;22;37
59;35;57;22
36;25;60;46
37;27;20;58
59;48;48;21
17;38;55;40
21;20;44;59
23;37;60;46
48;49;38;60
40;24;51;42
35;15;30;17
53;15;60;19
20;49;54;18
32;51;37;48
59;15;19;27
56;45;21;21
34;43;52;56
52;49;49;31
23;38;53;32
50;49;52;39
48;34;53;44
23;19;32;18
19;60;15;39
40;55;34;48
23;51;58;56
43;16;33;15
39;19;44;15
21;35;45;59
43;49;22;60
42;29;29;27
55;32;45;20
55;45;40;30
16;28;35;54
42;60;19;33
43;43;44;24
18;26;48;30
15;18;41;41
51;33;27;18
48;28;52;35
19;59;55;52
56;44;22;32
20;18;54;36
44;50;47;44
53;33;45;53
37;54;41;44
18;53;47;40
24;25;59;51
42;45;25;39
53;25;38;20
33;22;42;31
59;32;25;54
56;45;21;34
55;53;50;33
55;17;43;34
52;31;21;54
17;44;44;35
18;24;55;18
23;23;52;18
23;20;40;56
42;25;38;20
48;38;54;21
57;59;26;29
51;54;27;32
50;32;56;18
59;27;38;21
46;54;55;30
32;40;22;51
28;54;32;43
34;36;34;32
54;39;24;29
45;37;46;42
56;23;23;48
18;31;56;16
17;17;57;57
26;21;20;57
18;30;38;36
50;28;44;43
46;42;53;33
27;42;37;25
57;22;42;38
28;30;17;36
18;50;32;20
31;49;18;44
22;53;56;20
40;41;58;41
46;28;41;15
56;53;41;60
44;56;46;19
44;43;28;56
19;30;39;22
54;19;55;55
48;21;53;21
58;41;39;20
56;27;30;33
50;58;60;30
22;31;15;54
35;51;18;41
42;46;54;15
59;50;36;42
17;17;53;23
50;29;52;55
36;28;40;41
29;54;36;16
28;17;28;54
31;29;37;50
37;50;59;24
58;55;20;29
23;45;60;30
43;39;29;42
28;56;54;57
40;31;27;37
37;16;34;54
53;56;41;33
56;35;15;27
51;19;51;30
16;58;44;55
51;49;47;32
58;52;40;55
35;57;23;43
60;57;15;41
39;37;46;54
46;29;17;24
44;41;46;28
37;29;32;29
41;16;45;33
58;19;24;37
59;52;47;39
56;31;26;15
60;43;40;40
46;36;36;25
56;40;15;52
15;41;56;20
54;23;57;55
50;30;55;48
16;15;18;53
51;30;35;26
30;26;28;58
32;47;33;22
45;22;52;56
38;59;41;30
43;46;32;55
15;41;52;46
58;51;45;58
42;19;49;16
51;17;45;59
29;29;51;30
39;54;39;21
15;46;48;18
21;19;24;47
35;59;58;27
31;26;43;15
16;23;54;33
39;45;15;21
33;60;30;29
41;37;49;59
29;42;27;56
54;51;38;33
24;37;23;25
21;53;60;22
24;35;24;25
39;35;56;42
47;54;55;34
36;46;44;34
42;42;47;15
29;30;57;59
25;37;45;21
25;34;45;56
17;56;28;38
56;23;28;18
41;32;53;56
18;45;54;47
22;57;49;16
35;21;45;41
43;53;30;59
39;52;55;31
20;49;15;34
52;59;33;27
15;54;27;28
56;20;48;59
32;45;41;25
17;27;59;18
22;52;49;59
34;55;32;48
33;29;17;31
23;23;39;25
56;31;37;55
56;29;15;29
19;59;52;31
41;22;33;26
41;39;58;25
45;57;32;59
56;17;55;42
60;29;52;24
58;27;53;43
49;55;24;20
58;40;53;59
52;41;43;16
41;30;39;42
50;39;40;58
30;33;42;31
59;29;28;18
54;39;16;46
31;52;33;51
41;34;47;33
44;42;53;25
35;48;29;37
25;32;30;27
52;44;27;40
21;36;32;43
38;55;28;16
56;39;57;37
49;20;34;16
22;22;43;55
50;23;30;19
15;27;31;23
25;16;55;30
33;15;50;53
31;37;58;44
34;43;43;31
49;23;41;16
33;46;31;29
49;17;59;43
36;53;54;60
25;55;47;36
52;39;27;47
15;26;33;22
36;33;46;20
35;22;52;25
35;36;20;50
38;34;35;56
24;51;58;33
41;43;30;50
43;25;56;21
26;32;49;51
57;23;56;47
15;50;28;44
27;56;41;24
51;48;36;18
16;20;50;48
28;48;31;29
53;21;27;56
58;51;15;30
56;54;22;32
38;19;17;32
48;25;49;52
34;27;35;28
25;17;34;56
39;28;19;27
22;43;60;37
15;46;55;18
22;54;16;55
39;15;43;42
45;19;42;58
18;42;25;24
47;40;41;26
50;46;48;36
35;38;27;50
39;41;44;30
45;31;44;27
19;41;53;32
47;51;45;45
25;16;54;42
34;47;51;24
22;35;19;48
34;36;33;20
37;54;49;44
18;36;40;20
58;55;41;48
50;47;24;20
45;51;56;41
29;21;35;37
38;35;49;15
53;21;56;37
18;31;42;45
46;28;17;51
21;42;35;51
37;44;21;50
56;20;41;17
34;23;42;26
42;59;22;38
17;43;35;47
39;35;37;34
25;48;44;24
46;38;49;53
26;42;49;15
25;29;34;57
27;52;38;44
19;20;34;29
22;37;40;57
26;39;35;23
38;22;29;19
40;48;35;60
26;22;42;52
46;41;16;16
29;47;31;45
46;36;18;55
45;22;41;40
42;23;47;16
51;18;57;15
50;37;49;15
33;30;48;20
51;24;47;19
36;59;26;49
52;47;36;43
59;60;60;20
23;51;52;37
26;58;23;35
49;48;54;38
29;38;39;17
30;53;50;41
18;58;30;31
15;25;29;18
39;27;46;46
49;21;18;42
45;60;30;54
45;27;51;54
27;45;46;17
49;36;32;24
27;54;16;59
54;33;35;38
33;16;33;26
20;32;59;32
35;44;48;46
